2015-HUNTINGTON BANCSHARES INCORPORATED.txt;FEE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;KEY;EconomicOperands;4
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;OUT;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;RUN;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SIV;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ARE;FunctionWords;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;FOR;FunctionWords;6
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;HAS;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ITS;FunctionWords;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;MAY;FunctionWords;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ONE;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;THE;FunctionWords;67
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;201;LegalReferences;16
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;202;LegalReferences;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;203;LegalReferences;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ACT;LegalReferences;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ANY;LogicalConnectors;10
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;AND;LogicalConnectors;20
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;NOR;LogicalConnectors;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;NOT;LogicalConnectors;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;END;Other;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;12;Attributes;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;20;Attributes;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;EC;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;IT;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;US;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;VI;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;AN;FunctionWords;5
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;AT;FunctionWords;5
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;BE;FunctionWords;9
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;BY;FunctionWords;8
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;DO;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;GO;FunctionWords;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;IN;FunctionWords;21
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;IS;FunctionWords;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;OF;FunctionWords;23
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ON;FunctionWords;21
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;TO;FunctionWords;14
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;UP;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;24;LegalReferences;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;36;LegalReferences;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;38;LegalReferences;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;4B;LegalReferences;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;4C;LegalReferences;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;4K;LegalReferences;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;AS;LogicalConnectors;4
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;IF;LogicalConnectors;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;OR;LogicalConnectors;15
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SO;LogicalConnectors;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;1;Attributes;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;2;Attributes;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;3;Attributes;5
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;4;Attributes;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;5;Attributes;4
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;6;Attributes;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;7;Attributes;16
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;8;Attributes;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;9;Attributes;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;A;FunctionWords;21
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;I;FunctionWords;8
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;B;LegalReferences;4
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;C;LegalReferences;30
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;D;LegalReferences;14
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;E;LegalReferences;41
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;F;LegalReferences;8
